Date,Apple,Amazon,IBM
6/6/2014,87.15664997,329.67,168.6617244
6/9/2014,88.55127517,327.5,168.5259769
6/10/2014,89.0710532,332.41,166.7793593
6/11/2014,88.70248333,335.2,164.9331935
6/12/2014,87.21875331,325.91,164.0010608
6/13/2014,86.26425184,326.27,165.2137383
6/16/2014,87.13369873,327.62,165.0236918
6/17/2014,87.02029261,325.62,164.9422434
6/18/2014,87.11479771,334.38,166.1549209
6/19/2014,86.8123814,327,165.449034
6/20/2014,85.91458299,324.2,164.2997053
6/23/2014,85.83897891,327.24,164.8336454
6/24/2014,85.31920088,324.16,163.6933665
6/25/2014,85.39480496,327.44,163.5485692
6/26/2014,85.90513248,325.69,163.2318251
6/27/2014,86.92578752,324.57,164.4445026
6/30/2014,87.82358593,324.78,164.04631
7/1/2014,88.381166,332.39,168.6436248
7/2/2014,88.34336396,332.85,170.4897906
7/3/2014,88.86314199,337.492,170.6164882
7/7/2014,90.69465075,333.55,170.1730464
7/8/2014,90.11060926,323.81,169.4309602
7/9/2014,90.1484113,329.97,170.51694
7/10/2014,89.81291821,327.92,169.8653521
7/11/2014,89.98775263,346.2,170.1368471
7/14/2014,91.15016532,355.32,171.8201159
7/15/2014,90.08225773,354.44,170.5802889
7/16/2014,89.57193021,355.9,174.082574
7/17/2014,87.97469958,352.454,174.2002218
7/18/2014,89.24116237,358.66,174.2092716
7/21/2014,88.77714235,359.76,172.7160493
7/22/2014,89.51522715,360.84,175.648195
7/23/2014,91.84950303,358.14,175.2319027
7/24/2014,91.69829488,358.61,176.6889257
7/25/2014,92.30407254,324.01,175.9287398
7/28/2014,93.57894629,320.41,177.1776166
7/29/2014,92.97411367,320,176.0825869
7/30/2014,92.75675195,322.51,175.5667465
7/31/2014,90.346872,312.99,173.4581355
8/1/2014,90.84774901,307.06,171.1775778
8/4/2014,90.33742149,313.65,171.6210196
8/5/2014,89.89324754,312.32,169.3223622
8/6/2014,89.74203938,313.89,169.2952127
8/7/2014,89.73258887,311.45,167.7749513
8/8/2014,89.97952445,316.8,169.8960345
8/11/2014,91.16671471,318.33,170.6607169
8/12/2014,91.14771967,319.32,170.5423732
8/13/2014,92.35390498,326.28,171.0976783
8/14/2014,92.60084055,333.21,171.0339547
8/15/2014,93.05672161,333.63,170.5787867
8/18/2014,94.17742922,334.53,172.3812522
8/19/2014,95.47858975,335.13,173.0275909
8/20/2014,95.51657984,335.78,173.054901
8/21/2014,95.52607736,332.91,174.0835808
8/22/2014,96.228894,331.59,173.3371052
8/25/2014,96.43783948,334.02,174.0198573
8/26/2014,95.81955079,341.83,175.6857724
8/27/2014,96.99819329,343.18,175.0121237
8/28/2014,97.11216355,340.02,174.7845396
8/29/2014,97.3496016,339.04,175.0576405
9/2/2014,98.10940337,342.38,174.3839917
9/3/2014,93.96848373,339,174.7390228
9/4/2014,93.18968692,345.95,173.5828959
9/5/2014,93.9969763,346.38,174.0562707
9/8/2014,93.41762745,342.34,173.0913144
9/9/2014,93.06621913,329.75,172.954764
9/10/2014,95.92497329,331.33,174.365785
9/11/2014,96.33336674,330.52,174.5296455
9/12/2014,96.55180975,331.19,174.1290976
9/15/2014,96.52331718,323.89,174.6115758
9/16/2014,95.79200798,327.76,175.6584623
9/17/2014,96.47582957,324,175.5128086
9/18/2014,96.67527753,325,176.3776279
9/19/2014,95.8869832,331.32,176.6052119
9/22/2014,95.98195842,324.5,175.7950128
9/23/2014,97.48256691,323.63,174.4386119
9/24/2014,96.63728745,328.21,175.0667438
9/25/2014,92.95224887,321.93,172.0626346
9/26/2014,95.68753524,323.21,173.0184875
9/29/2014,95.07969382,321.82,172.6361463
9/30/2014,95.68753524,322.44,172.8091102
10/1/2014,94.19642426,317.46,170.3876161
10/2/2014,94.88024586,318.41,170.1509287
10/3/2014,94.61431524,322.74,171.7531203
10/6/2014,94.61431524,322.2,172.0899447
10/7/2014,93.78803081,316.98,169.0585253
10/8/2014,95.73502285,322.7,172.3812522
10/9/2014,95.94396833,315.37,169.704864
10/10/2014,95.66854019,311.39,169.2587992
10/13/2014,94.79476816,306.45,167.0648891
10/14/2014,93.78803081,308.31,167.3197833
10/15/2014,92.63883064,305.97,165.4535942
10/16/2014,91.42314781,302.86,163.7148521
10/17/2014,92.76229843,303.64,165.726695
10/20/2014,94.74728055,306.21,153.9378419
10/21/2014,97.32110904,315.33,148.5941688
10/22/2014,97.81498019,312.97,147.2832847
10/23/2014,99.56252426,313.18,147.6383158
10/24/2014,99.93292762,287.06,147.5472822
10/27/2014,99.82845487,289.97,147.3561116
10/28/2014,101.376551,295.59,148.9309931
10/29/2014,101.9464023,294.12,148.8035461
10/30/2014,101.6044915,299.07,149.6137453
10/31/2014,102.5732388,305.46,149.6592621
11/3/2014,103.9028919,305.72,149.6228486
11/4/2014,103.1430901,302.81,148.0661738
11/5/2014,103.3900257,296.52,147.3105948
11/6/2014,103.6844489,296.64,147.9842436
11/7/2014,103.9801451,299.86,148.5433318
11/10/2014,103.8084505,305.11,149.8448159
11/11/2014,104.6383076,312.01,149.6706737
11/12/2014,106.1167887,311.51,148.4058511
11/13/2014,107.614347,316.48,149.2032392
11/14/2014,108.9115949,327.82,150.4588965
11/17/2014,108.7303618,323.05,150.4588965
11/18/2014,110.1420728,324.93,148.3783549
11/19/2014,109.3789857,326.54,147.9567474
11/20/2014,110.9433141,330.54,147.2326823
11/21/2014,111.0959315,332.63,147.489313
11/24/2014,113.1514972,335.64,148.6166549
11/25/2014,112.1737919,335.04,148.259205
11/26/2014,113.5091942,333.57,148.4333472
11/28/2014,113.4424241,338.64,148.6349856
12/1/2014,109.7605292,326,148.0575666
12/2/2014,109.3408314,326.31,149.0932547
12/3/2014,110.5808478,316.5,150.7888502
12/4/2014,110.1611499,316.93,150.3580773
12/5/2014,109.6937591,312.63,149.6431775
12/8/2014,107.2137263,306.64,148.3508588
12/9/2014,108.8543634,312.5,149.3865469
12/10/2014,106.7844899,305.84,147.1135324
12/11/2014,106.4697165,307.36,147.6267937
12/12/2014,104.6669234,307.32,142.4116918
12/15/2014,103.2313659,306.07,140.2853234
12/16/2014,101.8196549,295.06,138.7730355
12/17/2014,104.3616886,298.88,139.2496354
12/18/2014,107.452191,297.73,144.5197295
12/19/2014,106.6223339,299.9,145.2804561
12/22/2014,107.7288101,306.54,147.9659128
12/23/2014,107.3472665,306.285,148.6991433
12/24/2014,106.8417214,303.03,148.3141973
12/26/2014,108.7303618,309.09,148.7907971
12/29/2014,108.6540531,312.04,147.1135324
12/30/2014,107.3281894,310.3,146.6919248
12/31/2014,105.2869316,310.35,147.0493747
1/2/2015,104.2853799,308.52,148.5341664
1/5/2015,101.3474949,302.19,146.1969942
1/6/2015,101.3570334,295.29,143.0441031
1/7/2015,102.778283,298.42,142.1092343
1/8/2015,106.7272583,300.46,145.1979677
1/9/2015,106.8417214,296.93,145.830379
1/12/2015,104.2090712,291.41,143.3832222
1/13/2015,105.1343142,294.74,143.7223413
1/14/2015,104.7336935,293.27,142.7966378
1/15/2015,101.8911944,286.95,141.669296
1/16/2015,101.0994916,290.74,144.0247989
1/20/2015,103.703526,289.44,143.8506567
1/21/2015,104.4952288,297.25,139.3962815
1/22/2015,107.2137263,310.32,142.4208572
1/23/2015,107.7669644,312.39,142.8607955
1/26/2015,107.8814275,309.66,143.3098992
1/27/2015,104.1041467,306.75,140.8444117
1/28/2015,109.9894554,303.91,138.9013509
1/29/2015,113.4138084,311.78,142.5033457
1/30/2015,111.7540941,354.53,140.5144579
2/2/2015,113.1562665,364.47,141.7517844
2/3/2015,113.1753437,363.55,145.2437946
2/4/2015,114.0433551,364.75,143.8598221
2/5/2015,114.8541351,373.89,144.7305333
2/6/2015,113.8869625,374.28,144.6480448
2/9/2015,114.6434639,370.56,143.7527628
2/10/2015,116.845936,372.995,146.3463118
2/11/2015,119.5846623,375.14,146.0140422
2/12/2015,121.0976649,377.17,146.309393
2/13/2015,121.6913748,381.83,148.0445788
2/17/2015,122.4095722,375.43,148.5614427
2/18/2015,123.2570452,373.37,149.6966972
2/19/2015,123.0032821,378.995,151.2657483
2/20/2015,124.0039705,383.66,151.0442352
2/23/2015,127.3603466,380.14,150.3612365
2/24/2015,126.5655414,378.59,152.1333412
2/25/2015,123.3288649,385.37,150.2689394
2/26/2015,124.8849594,384.8,148.4783753
2/27/2015,123.0128581,380.16,149.4659544
3/2/2015,123.6161439,385.655,148.1184165
3/3/2015,123.874695,384.61,148.6260507
3/4/2015,123.0894658,382.72,147.140067
3/5/2015,121.049785,387.83,148.7644963
3/6/2015,121.2317284,380.09,146.2909335
3/9/2015,121.7488306,378.56,148.3860782
3/10/2015,119.2303515,369.51,145.6540834
3/11/2015,117.0566073,366.37,144.7218825
3/12/2015,119.1728957,374.24,145.8109885
3/13/2015,118.3493627,370.58,142.3959951
3/16/2015,119.651694,373.35,144.9803145
3/17/2015,121.6530709,371.92,144.8695579
3/18/2015,123.022434,375.135,147.5000258
3/19/2015,122.0887774,373.24,147.5000258
3/20/2015,120.5614108,378.49,150.3335474
3/23/2015,121.8158623,375.11,151.9487469
3/24/2015,121.3179121,374.09,150.4443039
3/25/2015,118.1482674,370.96,146.9370134
3/26/2015,118.9718004,367.35,148.2199433
3/27/2015,118.0237798,370.56,148.0445788
3/30/2015,121.0114812,374.59,150.1397234
3/31/2015,119.1537438,372.1,148.1368759
4/1/2015,118.9813764,370.255,146.918554
4/2/2015,120.0060048,372.25,148.0907274
4/6/2015,121.9499258,377.04,149.5582516
4/7/2015,120.6667464,374.41,149.5859407
4/8/2015,120.2741318,381.2,149.382887
4/9/2015,121.1934245,383.54,149.8351429
4/10/2015,121.7105267,382.65,150.3150879
4/13/2015,121.4711275,382.36,149.8720618
4/14/2015,120.9444494,385.11,149.7982241
4/15/2015,121.4040958,383.45,151.4872613
4/16/2015,120.8199619,386.04,150.5642902
4/17/2015,119.4601747,375.56,148.293781
4/20/2015,122.189325,389.51,153.3608929
4/21/2015,121.5285833,391.18,151.6072476
4/22/2015,123.1660735,389.8,152.6225159
4/23/2015,124.1715499,389.99,157.1266153
4/24/2015,124.7556839,445.1,156.7020486
4/27/2015,127.0251878,438.56,157.5788712
4/28/2015,125.0238109,429.31,160.5231493
4/29/2015,123.1852254,429.37,160.9661755
4/30/2015,119.8432133,421.78,158.0957351
5/1/2015,123.4820804,422.87,160.2924065
5/4/2015,123.2426812,423.04,160.5692979
5/5/2015,120.4656511,421.19,159.7478535
5/6/2015,119.7091498,419.1,158.1511133
5/7/2015,120.4464992,426.88,159.0253388
5/8/2015,122.7158089,433.69,160.5970847
5/11/2015,121.4657654,432.85,159.1462424
5/12/2015,121.0282502,431.02,158.6161269
5/13/2015,121.1676781,426.87,160.2250738
5/14/2015,123.9946996,432.28,161.8712219
5/15/2015,123.8216167,426,161.1365004
5/18/2015,125.1870488,425.24,160.950495
5/19/2015,125.0716602,421.71,161.3411064
5/20/2015,125.0620444,423.86,161.601514
5/21/2015,126.3409351,431.63,161.2109026
5/22/2015,127.4467428,427.63,160.1692722
5/26/2015,124.6389528,425.47,158.2255155
5/27/2015,126.9707647,431.42,159.9646662
5/28/2015,126.7159481,426.57,159.6949584
5/29/2015,125.2735903,429.23,157.7791025
6/1/2015,125.5187911,430.92,158.2720169
6/2/2015,124.9658872,430.99,157.7791025
6/3/2015,125.1197387,436.59,158.0302098
6/4/2015,124.3889441,430.78,156.597968
6/5/2015,123.706228,426.95,155.6865414
6/8/2015,122.8888919,423.5,153.7706856
6/9/2015,122.5234946,425.48,154.0868948
6/10/2015,123.9273896,430.77,157.1001827
6/11/2015,123.6485337,432.97,156.9699789
6/12/2015,122.2831016,429.92,155.3052303
6/15/2015,122.0427086,423.67,154.6263105
6/16/2015,122.6965775,427.26,155.1657263
6/17/2015,122.4081059,427.81,155.4726352
6/18/2015,122.9658176,439.39,156.4770645
6/19/2015,121.7350056,434.92,155.3052303
6/22/2015,122.7061932,436.29,155.9934504
6/23/2015,122.1484815,445.99,156.8211745
6/24/2015,123.1869792,440.84,155.2866298
6/25/2015,122.6004203,440.1,154.4589056
6/26/2015,121.8792414,438.1,153.8822888
6/29/2015,119.7445517,429.86,151.5665213
6/30/2015,120.6051586,434.09,151.2782129
7/1/2015,121.7350056,437.39,152.9801625
7/2/2015,121.5811541,437.71,153.5381788
7/6/2015,121.1580624,436.04,153.203369
7/7/2015,120.8599751,436.72,153.4544763
7/8/2015,117.8598707,429.7,151.7432264
7/9/2015,115.4559409,434.39,152.3849451
7/10/2015,118.5425868,443.51,155.2680292
7/13/2015,120.831128,455.57,157.5279952
7/14/2015,120.7830494,465.57,156.8118743
7/15/2015,121.9465514,461.19,156.7374721
7/16/2015,123.571608,475.48,159.0346391
7/17/2015,124.6389528,483.01,160.4389801
7/20/2015,126.994804,488.1,161.0992993
7/21/2015,125.7255291,488,151.659524
7/22/2015,120.4080363,488.27,149.1298502
7/23/2015,120.350342,482.18,150.4132876
7/24/2015,119.7157045,529.42,148.5718339
7/27/2015,118.0521851,531.41,147.9394155
7/28/2015,118.638744,526.03,148.850842
7/29/2015,118.2637309,529,149.8180703
7/30/2015,117.6675563,536.76,149.6971667
7/31/2015,116.6386744,536.15,150.6550947
8/3/2015,113.8885787,535.03,147.6046057
8/4/2015,110.2346054,531.9,146.5722756
8/5/2015,110.9654,537.01,146.8512837
8/6/2015,111.205793,529.46,146.5908761
8/7/2015,111.5824999,522.62,145.4655623
8/10/2015,115.6393428,524,146.9941136
8/11/2015,109.6216924,527.46,145.8312893
8/12/2015,111.3120437,525.91,146.4408343
8/13/2015,111.2251113,529.66,145.4186743
8/14/2015,112.0075025,531.52,146.0563521
8/17/2015,113.1666004,535.22,146.5814985
8/18/2015,112.5290965,535.02,146.3001701
8/19/2015,111.0898832,532.92,144.3590038
8/20/2015,108.8103238,515.78,143.1586691
8/21/2015,102.1551695,494.47,139.5857978
8/24/2015,99.60515396,463.37,134.540641
8/25/2015,100.2040213,466.37,132.1868596
8/26/2015,105.9512155,500.77,137.5696106
8/27/2015,109.0711209,518.37,139.2950917
8/28/2015,109.4285094,518.01,138.7699453
8/31/2015,108.9165745,512.89,138.6855468
9/1/2015,104.0483629,496.54,133.7998094
9/2/2015,108.5108902,510.55,136.0223041
9/3/2015,106.6080376,504.72,137.6446315
9/4/2015,105.5455312,499,134.7563261
9/8/2015,108.4819127,517.54,138.0666242
9/9/2015,106.3955363,516.89,136.0223041
9/10/2015,108.7330506,522.24,137.1007298
9/11/2015,110.3171512,529.44,138.1979108
9/14/2015,111.3796577,521.38,136.584961
9/15/2015,112.3165952,522.37,138.3479526
9/16/2015,112.4421642,527.39,139.1731827
9/17/2015,110.0370359,538.87,138.9199871
9/18/2015,109.5830558,540.26,135.5159129
9/21/2015,111.2830662,548.39,137.3633031
9/22/2015,109.5347601,538.4,135.440892
9/23/2015,110.4234019,536.07,134.7188157
9/24/2015,111.0802241,533.75,135.4221368
9/25/2015,110.8001087,524.25,136.3692759
9/28/2015,108.6074817,504.06,133.6497676
9/29/2015,105.342689,496.07,133.6028795
9/30/2015,106.2023534,511.67,135.9472832
10/1/2015,105.8449648,520.72,134.6531724
10/2/2015,106.6176968,532.54,135.5815562
10/5/2015,107.0040628,543.68,139.7639725
10/6/2015,107.5159977,537.48,139.5201545
10/7/2015,107.0040628,541.94,140.748622
10/8/2015,105.7676916,533.16,142.8023197
10/9/2015,108.2983889,539.8,142.9054735
10/12/2015,107.7961131,550.19,141.7332716
10/13/2015,107.9796369,548.9,140.3078741
10/14/2015,106.4534912,544.83,140.6736011
10/15/2015,108.047251,562.44,140.748622
10/16/2015,107.2552007,570.76,141.0299505
10/19/2015,107.921682,573.15,139.9327695
10/20/2015,109.8921486,560.88,131.886776
10/21/2015,109.8824895,555.77,132.1493492
10/22/2015,111.5631816,563.91,135.1220531
10/23/2015,115.0211572,599.03,135.6753324
10/26/2015,111.3506803,608.61,134.7188157
10/27/2015,110.6455623,611.01,129.279799
10/28/2015,115.2046811,617.1,132.0649506
10/29/2015,116.421734,626.55,131.8023774
10/30/2015,115.4268415,625.9,131.3616295
11/2/2015,117.0495787,628.35,131.6335804
11/3/2015,118.3922005,625.31,133.0496002
11/4/2015,117.841629,640.95,132.8151598
11/5/2015,117.3007166,655.65,131.1834548
11/6/2015,117.4365262,659.37,130.8646159
11/9/2015,116.9611925,655.49,128.0816722
11/10/2015,113.2749312,659.68,128.2331249
11/11/2015,112.6346858,673.25,127.8071641
11/12/2015,112.256359,665.6,125.9329367
11/13/2015,108.9775265,642.35,124.7118492
11/16/2015,110.7576027,647.81,126.567145
11/17/2015,110.2871193,643.3,126.6712687
11/18/2015,113.7793669,663.54,128.5644277
11/19/2015,115.2247694,661.27,129.4352809
11/20/2015,115.7292052,668.45,131.1012608
11/23/2015,114.2255986,678.99,131.0633976
11/24/2015,115.3217763,671.15,131.1959188
11/25/2015,114.4972178,675.34,130.6279711
11/27/2015,114.2838027,673.26,131.0633976
11/30/2015,114.7591364,664.8,131.9721139
12/1/2015,113.8278704,679.06,133.7327518
12/2/2015,112.7995975,676.01,132.2371562
12/3/2015,111.7519232,666.25,131.4988242
12/4/2015,115.4672866,672.64,132.9281592
12/7/2015,114.739735,669.83,132.0951693
12/8/2015,114.6912316,677.33,130.6753
12/9/2015,112.1593521,664.79,129.3122256
12/10/2015,112.6928899,662.32,129.4731441
12/11/2015,109.7923843,640.15,127.3812034
12/14/2015,109.1133361,657.91,128.6685515
12/15/2015,107.1828993,658.64,130.4291894
12/16/2015,108.0074577,675.77,131.8490586
12/17/2015,105.7180954,670.65,129.4447467
12/18/2015,102.8563925,664.14,127.6935746
12/21/2015,104.1174819,664.51,128.2615223
12/22/2015,104.020475,663.15,130.5617105
12/23/2015,105.35917,663.7,131.139124
12/24/2015,104.7965301,662.79,130.8646159
12/28/2015,103.6227468,675.2,130.2588051
12/29/2015,105.4852789,693.97,132.3128826
12/30/2015,104.1077812,689.07,131.8963876
12/31/2015,102.1094395,675.89,130.2682708
1/4/2016,102.1967457,636.99,128.6874831
1/5/2016,99.63576416,633.79,128.5928251
1/6/2016,97.68592592,632.65,127.9491511
1/7/2016,93.56313361,607.94,125.7625524
1/8/2016,94.05786869,607.05,124.5982596
1/11/2016,95.58087667,617.74,126.1127868
1/12/2016,96.96807502,617.89,125.8004156
1/13/2016,94.47499827,581.81,124.1628331
1/14/2016,96.54124476,593,125.8098814
1/15/2016,94.22278038,570.18,123.0837324
1/19/2016,93.76684806,574.48,121.2662998
1/20/2016,93.892957,571.77,115.3501779
1/21/2016,93.4176233,575.02,116.3440864
1/22/2016,98.38437544,596.38,115.9559888
1/25/2016,96.46363926,596.53,115.5584254
1/26/2016,96.99717709,601.25,116.041181
1/27/2016,90.62382522,583.35,114.4982564
1/28/2016,91.2737713,635.35,115.6909465
1/29/2016,94.42649483,587,118.1236559
2/1/2016,93.54373224,574.81,118.161519
2/2/2016,91.65209812,552.1,116.3724838
2/3/2016,93.46612674,531.07,118.0573953
2/4/2016,94.2130797,536.26,120.8308732
2/5/2016,91.69682974,502.13,121.7017264
2/8/2016,92.66236751,488.1,121.4272183
2/9/2016,92.6428617,482.07,118.6444714
2/10/2016,91.94065241,490.48,114.9341421
2/11/2016,91.38473672,503.82,112.6964694
2/12/2016,91.66757102,507.08,115.746972
2/16/2016,94.25209132,521.1,117.3726317
2/17/2016,95.69552153,534.1,120.5857003
2/18/2016,93.88148086,525,126.6580175
2/19/2016,93.66691691,534.9,127.2604679
2/22/2016,94.48616109,559.5,127.9202945
2/23/2016,92.3502745,552.94,126.610204
2/24/2016,93.72543436,554.04,126.9927122
2/25/2016,94.3691262,555.15,128.6183719
2/26/2016,94.51541981,555.23,126.2563839
2/29/2016,94.30085586,552.52,125.3001135
3/1/2016,98.04597207,579.04,128.4940567
3/2/2016,98.26053602,580.21,130.3396587
3/3/2016,98.99200403,577.49,131.7740643
3/4/2016,100.464693,575.14,131.7740643
3/7/2016,99.35286158,562.8,134.0212998
3/8/2016,98.53361741,560.26,132.9885277
3/9/2016,98.62139357,559.47,134.2699301
3/10/2016,98.6701581,558.93,134.0595506
3/11/2016,99.73322494,569.61,136.1346574
3/14/2016,99.98680052,573.37,136.536291
3/15/2016,101.9958993,577.02,136.7084197
3/16/2016,103.3515534,574.27,138.4583945
3/17/2016,103.185754,559.44,140.610003
3/18/2016,103.3027888,552.08,140.6578165
3/21/2016,103.2930359,553.98,142.130473
3/22/2016,104.0830214,560.48,141.6236496
3/23/2016,103.5075999,569.63,139.0417195
3/24/2016,103.0589662,582.95,141.4802091
3/28/2016,102.5908266,579.87,141.9105308
3/29/2016,105.0193004,593.86,142.7998623
3/30/2016,106.8528469,598.69,141.9200935
3/31/2016,106.2969312,593.64,144.8271556
4/1/2016,107.2722219,598.5,145.8503649
4/4/2016,108.3743004,593.19,145.4200432
4/5/2016,107.0966696,586.14,143.4405634
4/6/2016,108.2182539,602.08,143.4596889
4/7/2016,105.8580504,591.43,141.7670902
4/8/2016,105.9750853,594.6,142.8189877
4/11/2016,106.3261899,595.93,142.7233606
4/12/2016,107.7111027,603.17,143.0867434
4/13/2016,109.2715678,614.82,144.6167761
4/14/2016,109.3300852,620.75,144.5498371
4/15/2016,107.1356812,625.89,145.0853486
4/18/2016,104.8242423,635.35,145.8599276
4/19/2016,104.2683266,627.9,137.7029409
4/20/2016,104.4828906,632.99,139.7206715
4/21/2016,103.3515534,631,142.7711742
4/22/2016,103.0687191,620.5,142.0061578
4/25/2016,102.4835447,626.2,142.3026016
4/26/2016,101.7715825,616.88,142.5607947
4/27/2016,95.40293433,606.57,143.8900105
4/28/2016,92.48681519,602,140.6386911
4/29/2016,91.42374835,659.59,139.5581055
5/2/2016,91.32621928,683.85,138.9174043
5/3/2016,92.82816693,671.32,137.8272561
5/4/2016,91.86262916,670.9,137.9420085
5/5/2016,91.4920187,659.09,140.0649289
5/6/2016,90.9817672,673.95,142.1878492
5/9/2016,91.0504549,679.75,142.2361172
5/10/2016,91.66864422,703.07,144.7750135
5/11/2016,90.77570409,713.23,143.7903465
5/12/2016,88.64638534,717.93,143.6841569
5/13/2016,88.82301086,709.92,142.6029539
5/16/2016,92.12002054,710.66,144.28268
5/17/2016,91.73733192,695.27,142.8732547
5/18/2016,92.7872725,697.45,142.2361172
5/19/2016,92.43402146,698.52,139.9096
5/20/2016,93.4348994,702.8,142.1492348
5/23/2016,94.62221539,696.75,141.6858621
5/24/2016,96.06465713,704.2,143.1725162
5/25/2016,97.75241208,708.35,146.4354324
5/26/2016,98.52760186,714.91,147.1594523
5/27/2016,98.46872669,712.24,147.5455962
5/31/2016,97.98791278,722.79,148.4144201
6/1/2016,96.61415874,719.44,147.2270275
6/2/2016,95.88803161,728.24,148.1827337
6/3/2016,96.08428218,725.54,147.5938642
6/6/2016,96.78097173,726.73,147.4394067
6/7/2016,97.17347288,723.74,148.0186226
6/8/2016,97.08516012,726.64,148.6654136
6/9/2016,97.78184967,727.65,148.1055049
6/10/2016,96.97722231,717.91,147.0918771
6/13/2016,95.51515551,715.24,146.0396349
6/14/2016,95.63290586,719.3,145.8272558
6/15/2016,95.31890494,714.26,145.460419
6/16/2016,95.72121862,717.51,145.8272558
6/17/2016,93.54283722,706.39,146.7250404
6/20/2016,93.31714906,714.01,148.2889233
6/21/2016,94.11196389,715.82,148.7136816
6/22/2016,93.75871286,710.6,147.622825
6/23/2016,94.29840194,722.08,149.9686494
6/24/2016,91.64901916,698.96,141.5120973
6/27/2016,90.31451524,691.36,138.5291354
6/28/2016,91.83545721,707.95,140.6529271
6/29/2016,92.63027204,715.6,143.3173202
6/30/2016,93.8077755,715.62,146.5223148
7/1/2016,94.09233883,725.68,147.0725699
7/5/2016,93.20921124,728.1,146.4257788
7/6/2016,93.7390878,737.61,147.0918771
7/7/2016,94.14140148,736.57,147.3139099
7/8/2016,94.86752861,745.81,149.1094792
7/11/2016,95.16190448,753.78,149.9493422
7/12/2016,95.59365574,748.21,151.6001075
7/13/2016,95.05396666,742.63,152.5461602
7/14/2016,96.93797219,741.2,154.7278734
7/15/2016,96.92815966,735.44,154.2451935
7/18/2016,97.95847519,736.07,154.3224222
7/19/2016,97.9977253,739.95,154.0521215
7/20/2016,98.08603806,745.72,155.770462
7/21/2016,97.56597404,744.43,154.8919845
7/22/2016,96.81040932,744.86,156.4558675
7/25/2016,95.51515551,739.61,157.0157762
7/26/2016,94.85771608,735.59,156.5041355
7/27/2016,101.0199842,736.67,156.2241811
7/28/2016,102.3839257,752.61,155.7801156
7/29/2016,102.2563628,758.81,155.0560957
8/1/2016,104.0618681,767.74,155.8573444
8/2/2016,102.5213011,760.58,155.0174813
8/3/2016,103.8067424,754.64,155.1043637
8/4/2016,104.4445567,760.77,155.9538804
8/5/2016,106.0328796,765.98,157.836332
8/8/2016,106.9108965,766.56,157.7784104
8/9/2016,107.3449723,768.31,157.5155113
8/10/2016,106.5458782,768.56,157.8173584
8/11/2016,106.4768207,771.24,159.229224
8/12/2016,106.7234547,772.56,157.6907774
8/15/2016,108.0059514,768.49,157.6226184
8/16/2016,107.9072978,764.04,156.4736519
8/17/2016,107.749452,764.63,156.2204898
8/18/2016,107.611337,764.46,157.1162942
8/19/2016,107.8875671,757.31,155.8310097
8/22/2016,107.0490115,759.48,155.7920616
8/23/2016,107.3844337,762.45,156.0452237
8/24/2016,106.5754743,757.25,154.8670463
8/25/2016,106.1216678,759.22,154.4580921
8/26/2016,105.5001502,769,154.156245
8/29/2016,105.3817659,771.29,155.5194255
8/30/2016,104.5728064,767.58,155.2078414
8/31/2016,104.67146,769.16,154.7015172
9/1/2016,105.2929776,770.62,155.3441595
9/2/2016,106.2795135,772.44,155.3538965
9/6/2016,106.2499175,788.87,156.1328568
9/7/2016,106.9010312,784.48,157.3889303
9/8/2016,104.0992692,784.06,154.8183613
9/9/2016,101.7414483,760.14,151.595413
9/12/2016,104.0203463,771.49,154.127034
9/13/2016,106.4965514,761.01,151.712257
9/14/2016,110.2651186,761.09,149.9985444
9/15/2016,114.0139551,769.69,151.566202
9/16/2016,113.3727067,778.52,149.7940673
9/19/2016,112.0507486,775.1,150.7969787
9/20/2016,112.0408832,780.22,150.3880245
9/21/2016,112.0211525,789.74,151.4396209
9/22/2016,113.0767459,804.7,152.0043671
9/23/2016,111.1924624,805.75,150.9040857
9/26/2016,111.3601735,799.16,149.9303853
9/27/2016,111.567346,816.11,152.6470094
9/28/2016,112.4157669,828.72,154.127034
9/29/2016,110.6695983,829.05,153.9517679
9/30/2016,111.5278846,837.31,154.6723062
10/3/2016,111.0050205,836.74,153.4649177
10/4/2016,111.4785578,834.03,152.3451623
10/5/2016,111.5278846,844.36,152.9488565
10/6/2016,112.3565747,841.66,152.7541164
10/7/2016,112.5242858,839.43,151.575939
10/10/2016,114.4874923,841.71,152.8904345
10/11/2016,114.7341263,831,150.7190826
10/12/2016,115.7601236,834.09,150.2322324
10/13/2016,115.4049707,829.28,149.6772232
10/14/2016,116.046219,822.96,150.3880245
10/17/2016,115.9672962,812.95,150.6996086
10/18/2016,115.8883733,817.65,146.7561221
10/19/2016,115.5430857,817.69,147.2819203
10/20/2016,115.4838936,810.32,147.5350824
10/21/2016,115.030087,818.99,145.6947887
10/24/2016,116.0659498,838.09,146.610067
10/25/2016,116.6578713,835.18,146.9119141
10/26/2016,114.0336858,822.59,147.8174555
10/27/2016,112.9386309,818.36,149.3169541
10/28/2016,112.1888636,776.32,148.5964158
10/31/2016,112.0112872,789.82,149.6480122
11/1/2016,109.9888885,785.41,148.7716819
11/2/2016,110.0875421,765.56,147.9537735
11/3/2016,108.9135644,767.03,148.3627277
11/4/2016,107.9318251,755.05,148.4211497
11/7/2016,109.4887248,784.93,151.624624
11/8/2016,110.1333011,787.75,152.4522693
